"","CommonName","Analy","SampleID","Station","sitetype","site","Region2","Date","month","season","atotal","Dilution","Volume","totCount","totcells","totCountall","CPUE","ZooCode","FishCode","Phylum","Class","Order","Family","Genus","Species","LifeStage","fishDiet","Analy2","CN"
"81","Acanthocyclops","Cyclopoida","ZOOP2-14MAR2018","723 FRP","tidal","Liberty","Cache Slough","2018-03-14",3,"Spring",1,NA,2.40829355121576,NA,NA,NA,0.415231772511776,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"82","Acanthocyclops","Cyclopoida","ZOOP2B-13MAR2018","Blacklock","tidal","Blacklock","Nurse-Denverton","2018-03-13",3,"Spring",6,NA,2.36465363444611,NA,NA,NA,2.5373694957255,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"83","Acanthocyclops","Cyclopoida","ZOOP2-10APR2018","609 FRP","channel","L Honker","Nurse-Denverton","2018-04-10",4,"Spring",15,15,4.72075924395797,6,6,1077,3.17745498654656,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"84","Acanthocyclops","Cyclopoida","ZOOP2-18OCT2018","Wings 1","diked","Wings","North Suisun","2018-10-18",10,"Fall",5,10,3.26624531698607,4,8,1570,1.53080969576828,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"85","Acanthocyclops","Cyclopoida","ZOOP1-LHB-10MAY2018","Blacklock","tidal","Blacklock","Nurse-Denverton","2018-05-10",5,"Spring",180,60,3.14612307185724,15,5,650,57.2132735715711,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"86","Acanthocyclops","Cyclopoida","ZOOP5-BI-28MAR2019","520 FRP","tidal","Browns","Confluence","2019-03-28",3,"Spring",11,NA,2.41009313541245,NA,NA,NA,4.56413896972389,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"87","Acanthocyclops","Cyclopoida","ZOOP1-ND-08APR2019","609 FRP","channel","L Honker","Nurse-Denverton","2019-04-08",4,"Spring",13.953488372093,NA,2.06007400915692,NA,NA,NA,6.7732947020692,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"88","Acanthocyclops","Cyclopoida","ZOOP4-DI-04APR2019","HorseBend3","channel","Horseshoe","Sac-San Joaquin","2019-04-04",4,"Spring",97.8260869565217,NA,2.83299542163378,NA,NA,NA,34.53097248569,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"89","Acanthocyclops","Cyclopoida","ZOOP1P-29MAR2018","SoPro2","muted","Prospect","Cache Slough","2018-03-29",3,"Spring",37.5,NA,2.72187109748839,NA,NA,NA,13.7772872619145,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"90","Acanthocyclops","Cyclopoida","ZOOP2-WL-21JUN2019","Wings 1","diked","Wings","North Suisun","2019-06-21",6,"Summer",40,100,2.81994843620781,4,10,856,14.1846565300289,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"91","Acanthocyclops","Cyclopoida","ZOOP1-BI-09APR2019","BrownsPond","tidal","Browns","Confluence","2019-04-09",4,"Spring",3,NA,2.65528648221099,NA,NA,NA,1.12982159179373,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"92","Acanthocyclops","Cyclopoida","ZOOP3-PI-04APR2019","SoPro1","muted","Prospect","Cache Slough","2019-04-04",4,"Spring",30,250,3.01025446500741,3,25,220,9.96593488980213,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"93","Acanthocyclops","Cyclopoida","ZOOP1-SJ-22MAR2019","STACYS","tidal","WTIB","Sac-San Joaquin","2019-03-22",3,"Spring",5,20,2.27377463251344,4,16,422,2.19898662273005,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"94","Acanthocyclops","Cyclopoida","ZOOP3-BI-28MAR2019","Browns Channel","tidal","Browns","Confluence","2019-03-28",3,"Spring",25,10,2.29941870731623,20,8,413,10.8723130417508,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"95","Acanthocyclops","Cyclopoida","ZOOP4-12MAR2018","TR2","tidal","Tule Red","Suisun Bay","2018-03-12",3,"Spring",4,NA,0.39905779561524,NA,NA,NA,10.0236107249404,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"96","Acanthocyclops","Cyclopoida","ZOOP2-08NOV2018","723 FRP","tidal","Liberty","Cache Slough","2018-11-08",11,"Fall",21.4285714285714,150,3.3260814915259,1,7,635,6.44258761643891,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"97","Acanthocyclops","Cyclopoida","ZOOP4-11APR2018","723 FRP","tidal","Liberty","Cache Slough","2018-04-11",4,"Spring",16.6666666666667,NA,3.75033346589475,NA,NA,NA,4.44404926074763,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"98","Acanthocyclops","Cyclopoida","ZOOP3-5JUN2018","Decker Breach","tidal","Decker","Sac-San Joaquin","2018-06-05",6,"Summer",5,100,0.457994178056724,1,20,402,10.9171693431019,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"99","Acanthocyclops","Cyclopoida","ZOOP2-ND-14MAY2019","BRAD_UNK","diked","Bradmoor","Nurse-Denverton","2019-05-14",5,"Spring",13183.3333333333,700,0.638852389823722,113,6,1064,20635.9615199546,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"100","Acanthocyclops","Cyclopoida","ZOOP2-DI-04APR2019","Horsebend1","channel","Horseshoe","Sac-San Joaquin","2019-04-04",4,"Spring",180,NA,2.59590020372033,NA,NA,NA,69.3401078138643,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"101","Acanthocyclops","Cyclopoida","ZOOP3-AR-30APR2019","Arnold Restoration","diked","Arnold","Nurse-Denverton","2019-04-30",4,"Spring",168.421052631579,NA,1.9889904333878,NA,NA,NA,84.6766529413173,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"102","Acanthocyclops","Cyclopoida","ZOOP6-26MAR2018","Bradmoor","diked","Bradmoor","Nurse-Denverton","2018-03-26",3,"Spring",9000,NA,0.51198170395732,NA,NA,NA,17578.7531672231,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"103","Acanthocyclops","Cyclopoida","ZOOP2-YF-23MAY2019","Flyway Channel","tidal","Flyway","Cache Slough","2019-05-23",5,"Spring",1600,250,2.04072847904254,32,5,879,784.03374894375,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"104","Acanthocyclops","Cyclopoida","ZOOP7-YF-25APR2019","Flyway Channel","tidal","Flyway","Cache Slough","2019-04-25",4,"Spring",320,80,2.86583783322331,20,5,793,111.660191058363,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"105","Acanthocyclops","Cyclopoida","ZOOP3CS-9MAY2018","ProBr","muted","Prospect","Cache Slough","2018-05-09",5,"Spring",20,25,2.87213637791172,4,5,810,6.96345763864516,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"106","Acanthocyclops","Cyclopoida","ZOOP4-TR-19MAR2019","TR3","tidal","Tule Red","Suisun Bay","2019-03-19",3,"Spring",2910,150,9.42572902441865,97,5,536,308.729435406136,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"107","Acanthocyclops","Cyclopoida","ZOOP3-15MAR2018","602FRP","channel","Grizzly","Suisun Bay","2018-03-15",3,"Spring",12,60,2.03667941459999,2,10,1216,5.891943481128,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"108","Acanthocyclops","Cyclopoida","ZOOP2S-13MAR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-03-13",3,"Spring",33.8461538461538,NA,2.49107442426334,NA,NA,NA,13.586970150907,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"109","Acanthocyclops","Cyclopoida","ZOOP3P-29MAR2018","ProBr","muted","Prospect","Cache Slough","2018-03-29",3,"Spring",37.5,NA,2.76731059845473,NA,NA,NA,13.5510629059636,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"110","Acanthocyclops","Cyclopoida","ZOOP2-SJ-30MAY2019","Stacys Island","tidal","WTIB","Sac-San Joaquin","2019-05-30",5,"Spring",16.1538461538462,70,0.223598336438302,3,13,504,72.2449299541346,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"111","Acanthocyclops","Cyclopoida","ZOOP3-LOOK-08OCT2019","LOOK_UNK","diked","Lookout","Cache Slough","2019-10-08",10,"Fall",42,70,1.0388099775373,3,5,831,40.4308785130935,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"112","Acanthocyclops","Cyclopoida","ZOOP1-DI-30MAY2019","Decker Breach","tidal","Decker","Sac-San Joaquin","2019-05-30",5,"Spring",100,100,0.619056963660169,12,12,442,161.536023129036,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"113","Acanthocyclops","Cyclopoida","ZOOP5-RI-11APR2019","RyerChannel","tidal","Ryer","Suisun Bay","2019-04-11",4,"Spring",13.6111111111111,NA,0.175459459176938,NA,NA,NA,77.5741084291461,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"114","Acanthocyclops","Cyclopoida","ZOOP3-12MAR2018","TR1","tidal","Tule Red","Suisun Bay","2018-03-12",3,"Spring",45,300,0.417953429680449,3,20,418,107.66749787029,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"115","Acanthocyclops","Cyclopoida","ZOOP2-AR-30APR2019","Arnold Restoration","diked","Arnold","Nurse-Denverton","2019-04-30",4,"Spring",14.2857142857143,NA,0.764823283591779,NA,NA,NA,18.6784510777776,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"116","Acanthocyclops","Cyclopoida","ZOOP6-LI-25APR2019","NELiberty","tidal","Liberty","Cache Slough","2019-04-25",4,"Spring",266.666666666667,200,3.82996506659813,12,9,517,69.6263965936187,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"117","Acanthocyclops","Cyclopoida","ZOOP3-SJ-22MAR2019","STACYS","tidal","WTIB","Sac-San Joaquin","2019-03-22",3,"Spring",12,30,2.10101454963153,2,5,506,5.71152636810846,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"118","Acanthocyclops","Cyclopoida","ZOOP1-PI-26MAR2019","MinSlo1","channel","Miner","Cache Slough","2019-03-26",3,"Spring",128.333333333333,70,4.24072015949183,11,6,425,30.2621556025313,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"119","Acanthocyclops","Cyclopoida","ZOOP3-TR-19MAR2019","TR2","tidal","Tule Red","Suisun Bay","2019-03-19",3,"Spring",450,250,9.42572902441865,36,20,408,47.7416652689901,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"120","Acanthocyclops","Cyclopoida","ZOOP1-12APR2018","602FRP","channel","Grizzly","Suisun Bay","2018-04-12",4,"Spring",18.1818181818182,NA,2.51176964252524,NA,NA,NA,7.23864874946847,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"121","Acanthocyclops","Cyclopoida","ZOOP5-12MAR2018","TR4","tidal","Tule Red","Suisun Bay","2018-03-12",3,"Spring",2,NA,0.156113929062557,NA,NA,NA,12.811156647006,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"122","Acanthocyclops","Cyclopoida","ZOOP8-15MAR2018","Wings 1","diked","Wings","North Suisun","2018-03-15",3,"Spring",30,60,449.874454161275,10,20,734,0.0666852712406856,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"123","Acanthocyclops","Cyclopoida","ZOOP3-26MAR2018","Bradmoor","diked","Bradmoor","Nurse-Denverton","2018-03-26",3,"Spring",664,40,0.428750934860568,83,5,961,1548.68466984436,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"124","Acanthocyclops","Cyclopoida","ZOOP6-BI-28MAR2019","520 FRP","tidal","Browns","Confluence","2019-03-28",3,"Spring",21.1764705882353,NA,2.48927484006666,NA,NA,NA,8.5070841706126,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"125","Acanthocyclops","Cyclopoida","ZOOP6-RI-11APR2019","RyerChannel","tidal","Ryer","Suisun Bay","2019-04-11",4,"Spring",46.6666666666667,40,2.64133970468667,7,6,562,17.6678019051709,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"126","Acanthocyclops","Cyclopoida","ZOOP1-LS-22MAR2019","LookoutVogelOutside","diked","Lookout","Cache Slough","2019-03-22",3,"Spring",13.6363636363636,150,0.322125571206891,1,11,442,42.3324468941506,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"127","Acanthocyclops","Cyclopoida","ZOOP2-26MAR2018","Bradmoor","diked","Bradmoor","Nurse-Denverton","2018-03-26",3,"Spring",522.222222222222,NA,0.83095800282001,NA,NA,NA,628.458021283825,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"128","Acanthocyclops","Cyclopoida","ZOOP1-S-9MAY2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-05-09",5,"Spring",12,30,0.815211641099002,2,5,729,14.7201038295069,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"129","Acanthocyclops","Cyclopoida","ZOOP1-GB-14MAR2019","602FRP","channel","Grizzly","Suisun Bay","2019-03-14",3,"Spring",12.5,15,2.60534802075294,5,6,424,4.79782351548855,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"130","Acanthocyclops","Cyclopoida","ZOOP1-29MAR2018","Ryer3","tidal","Ryer","Suisun Bay","2018-03-29",3,"Spring",25,NA,2.6408898086375,NA,NA,NA,9.46650629580721,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"131","Acanthocyclops","Cyclopoida","ZOOP3-14MAR2018","ProBr","muted","Prospect","Cache Slough","2018-03-14",3,"Spring",5,30,1.92420540230708,1,6,545,2.59847519085286,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"132","Acanthocyclops","Cyclopoida","ZOOP1-26MAR2018","Bradmoor","diked","Bradmoor","Nurse-Denverton","2018-03-26",3,"Spring",431.25,150,0.313577546272629,46,16,649,1375.25790709857,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"133","Acanthocyclops","Cyclopoida","ZOOP5-18APR2018","Dow Outside",NA,"Dow","Confluence","2018-04-18",4,"Spring",8,80,2.8010528021426,2,20,329,2.8560689730235,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"134","Acanthocyclops","Cyclopoida","ZOOP2-CHIP-14OCT2019","Chipps Met","diked","Chipps","Confluence","2019-10-14",10,"Fall",10,200,2.14780373874538,1,20,324,4.65591889035514,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"135","Acanthocyclops","Cyclopoida","ZOOP2-TR-19MAR2019","TR7","tidal","Tule Red","Suisun Bay","2019-03-19",3,"Spring",2000,200,9.42572902441865,60,6,592,212.185178973289,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"136","Acanthocyclops","Cyclopoida","ZOOP4-RI-11APR2019","RyerChannel","tidal","Ryer","Suisun Bay","2019-04-11",4,"Spring",6.66666666666667,20,0.597911849349103,3,9,426,11.149915617033,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"137","Acanthocyclops","Cyclopoida","ZOOP6-WL-28FEB2019","Breach 1 Outside","diked","Wings","North Suisun","2019-02-28",2,"Winter",26.0869565217391,NA,1.12204074663406,NA,NA,NA,23.2495625493065,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"138","Acanthocyclops","Cyclopoida","ZOOP3-D-10MAY2018","Horsebend1","channel","Horseshoe","Sac-San Joaquin","2018-05-10",5,"Spring",9,15,9.42572902441865,3,5,909,0.954833305379802,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"139","Acanthocyclops","Cyclopoida","ZOOP2-WL-14MAR2019","Wings 1","diked","Wings","North Suisun","2019-03-14",3,"Spring",696,60,3.80297130364783,58,5,1932,183.014791442784,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"140","Acanthocyclops","Cyclopoida","ZOOP5-WI-27MAR2019","801 FRP","channel","Broad","Confluence","2019-03-27",3,"Spring",10,40,1.12788939527329,5,20,199,8.86611758378753,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"141","Acanthocyclops","Cyclopoida","ZOOP2-DI-11SEP2019","Horsebend1","channel","Horseshoe","Sac-San Joaquin","2019-09-11",9,"Fall",2,40,2.81859874806029,1,20,375,0.709572443178145,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"142","Acanthocyclops","Cyclopoida","ZOOP2-02MAR2018","724 FRP","channel","Miner","Cache Slough","2018-03-02",3,"Spring",82.5,55,2.40559417492073,15,10,417,34.2950614281058,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"143","Acanthocyclops","Cyclopoida","ZOOP4-YF-10APR2019","FlywayChannel1","tidal","Flyway","Cache Slough","2019-04-10",4,"Spring",90.0000000000001,NA,4.06526070031489,NA,NA,NA,22.1388015762504,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"144","Acanthocyclops","Cyclopoida","ZOOP3-02MAR2018","724 FRP","channel","Miner","Cache Slough","2018-03-02",3,"Spring",34.2857142857143,20,2.05287567237017,12,7,547,16.7013106283876,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"145","Acanthocyclops","Cyclopoida","ZOOP3-10APR2018","609 FRP","channel","L Honker","Nurse-Denverton","2018-04-10",4,"Spring",9.09090909090909,NA,3.16726818616831,NA,NA,NA,2.87026817956552,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"146","Acanthocyclops","Cyclopoida","ZOOP2-SJ-10APR2019","Stacys Island","tidal","WTIB","Sac-San Joaquin","2019-04-10",4,"Spring",10,30,0.986172139784224,2,6,414,10.1402175102899,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"147","Acanthocyclops","Cyclopoida","ZOOP2-WING-18DEC2019","Wings 1","diked","Wings","North Suisun","2019-12-18",12,"Winter",288.888888888889,100,3.6558552955687,26,9,990,79.0208762472229,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"148","Acanthocyclops","Cyclopoida","ZOOP4-YF-23MAY2019","Flyway Channel","tidal","Flyway","Cache Slough","2019-05-23",5,"Spring",660,300,1.83467608852193,11,5,630,359.736524680886,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"149","Acanthocyclops","Cyclopoida","ZOOP3B-13MAR2018","Blacklock","tidal","Blacklock","Nurse-Denverton","2018-03-13",3,"Spring",1,NA,1.82972723198104,NA,NA,NA,0.546529549607951,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"150","Acanthocyclops","Cyclopoida","ZOOP1-LOOK-08OCT2019","LOOK_UNK","diked","Lookout","Cache Slough","2019-10-08",10,"Fall",160,400,0.989771308177597,2,5,774,161.65350387313,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"151","Acanthocyclops","Cyclopoida","ZOOP1-WI-13JUN2019","Winter Channel","tidal","Winter","Confluence","2019-06-13",6,"Summer",20,100,3.61266527484823,1,5,831,5.53607889976472,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"152","Acanthocyclops","Cyclopoida","ZOOP1-LI-10APR2019","SWLiberty","tidal","Liberty","Cache Slough","2019-04-10",4,"Spring",140,700,2.36240415420025,2,10,668,59.261663484246,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
"153","Acanthocyclops","Cyclopoida","ZOOP6-13APR2018","705 FRP","channel","Horseshoe","Sac-San Joaquin","2018-04-13",4,"Spring",36,15,2.62604323901483,12,5,889,13.708837487956,21,NA,"Arthropoda","Copepoda","Cyclopoida",NA,"Acanthocyclops","vernalis","adult",TRUE,"Copepoda","Acanthocyclops"
